volume_weight,frictional_angle,cohesion,DJ_1,DJ_2,DJ_4,DJ_3,ZZJL,ZXZ_YL_1,ZXZ_YL_2,KWC_YL_1,KWC_YL_2,NJB_SZ_11,NJB_SZ_21,YG_A_2,YG_B_2,YG_C_2,YG_D_2,YG_E_2,YG_F_2,DJ_5
23.81703815,50.95482423,46.3328347,69823.81371,11.43637961,8193.444012,1.117082601,29.74666667,2.976019332,2.803479789,2.943602812,2.920184534,60.44639719,85.08084359,58.73110721,44.98769772,150.1089631,199.3462214,137.7047452,57.84710018,12.82776801
23.77242669,50.65993417,45.90065829,75953.14061,10.52216274,11620.58887,1.073072805,38.03333333,3.053549251,3.147746253,2.927210921,2.903361884,69.28426124,82.12633833,72.36830835,102.506424,150.9807281,207.4582441,100.1188437,87.81691649,11.3891863
23.7274237,50.36445242,45.47351885,78241.38132,11.06391753,8579.407216,1.148337629,36.99333333,3.379259021,3.467190722,3.502532216,3.481043814,64.94007732,88.11146907,78.51675258,92.84793814,130.992268,214.8621134,126.314433,98.58376289,12.74420103
23.68249551,50.0706164,45.04563136,76724.63267,13.28798617,11204.19908,1.187104581,37.05333333,3.646413137,3.723535004,2.83891962,2.814770959,69.47104581,84.92480553,114.3128781,53.04407952,126.573898,204.2264477,126.6413137,95.11322385,15.81201383
23.63784795,49.77611494,44.61762945,75548.28001,12.24771755,10055.90163,1.201212553,40.04,3.665877318,3.739700428,2.843787447,2.819629101,69.47931526,84.83309558,129.7589158,59.91583452,131.8616262,194.9386591,110.4978602,80.40941512,14.76533524
23.59407274,49.48884897,44.19922167,74853.88551,12.7661435,10614.44934,1.163243647,37.33333333,3.59348281,3.647496263,2.821106129,2.796883408,68.46562033,83.04409567,114.4783259,83.52914798,129.1674141,193.0508221,104.8565022,80.72795217,14.90284006
23.5725408,49.42871687,44.2244348,74085.05407,12.57736536,10422.75983,1.15007278,36.20666667,3.608318777,3.657983988,2.80775837,2.783195051,68.75909753,84.13100437,100.5138282,92.69432314,119.7874818,182.0858806,113.6011645,95.29694323,14.51746725
23.57980812,49.65759256,44.81037326,76544.32203,12.38587571,10958.20878,1.158079096,37.6,3.612387006,3.666758475,2.78105226,2.755847458,68.56850282,85.32838983,87.47457627,102.9237288,113.8149718,182.8940678,126.0367232,120.240113,14.38347458
23.58615984,49.88109162,45.38611486,75763.80282,11.90943662,10312.23692,1.199873239,38.26666667,3.625943662,3.683042254,2.784957746,2.760225352,68.97676056,85.6915493,79.53098592,93.42535211,129.4521127,189.2816901,126.7450704,102.4309859,14.33521127
23.59412913,50.11492492,45.97897898,78115.12376,11.0509901,10818.18585,1.209059406,38.07333333,3.632543317,3.695470297,2.824622525,2.799962871,69.69183168,85.48638614,87.12252475,65.46534653,125.5556931,181.6014851,138.9665842,146.5,13.40408416
23.6027807,50.35469713,46.57898692,78448.7303,13.7530648,11900.21502,1.20145359,33.15333333,3.627469352,3.697723292,2.830639229,2.805674256,68.73292469,86.04903678,103.7915937,45.24343257,149.0262697,177.9246935,134.2119089,130.7583187,16.56917688
23.61015343,50.5868231,47.17283394,81030.00688,11.38644184,12160.66345,1.165381968,38.28666667,3.74092223,3.809951824,2.953227805,2.928802478,62.99105299,79.58981418,85.74535444,120.2257398,117.5636614,181.1947694,141.4163799,133.3764625,13.31314522
23.61781358,50.81969583,47.76313808,80817.46835,10.89424051,13064.96994,1.170734177,35.38,3.736626582,3.811417722,2.978227848,2.95428481,66,77.31455696,78.85949367,112.8924051,112.2911392,190.6367089,142.9708861,139.5721519,12.79936709
23.62550497,51.05441664,48.36147121,79851.54639,11.59167894,13086.65764,1.182592047,39.90666667,3.723129602,3.802407953,2.994108984,2.970706922,69.06185567,79.46170839,73.35346097,105.2798233,121.8188513,207.2827688,129.2650957,127.7614138,13.76583211
23.63330317,51.28950226,48.95625943,79158.7517,11.41675712,12552.8633,1.213432836,38.80666667,3.732991859,3.806024423,2.976438263,2.95187924,71.0183175,84.99050204,80.37177748,93.96065129,134.0149254,180.6132972,134.8358209,133.6729986,13.921981
23.64069767,51.52231954,49.55225008,78291.56643,12.03279872,13196.05911,1.214017642,37.83333333,3.732397755,3.806896552,2.944562951,2.920914194,70.23736969,85.66479551,82.93664796,78.16519647,136.3416199,194.0128308,136.553328,114.904571,14.67281476
23.64842026,51.75709751,50.14739229,79094.76048,12.24206587,13472.16376,1.197829341,36.44,3.726429641,3.802372754,2.950366766,2.926347305,70.19011976,84.34281437,84.51646707,90.7005988,142.7215569,200.6751497,130.4835329,100.742515,14.71856287
23.6561791,51.99207382,50.74572682,79625.36131,11.41405594,13771.54545,1.23765035,38.70666667,3.722524476,3.803244755,2.963111888,2.939356643,71.82027972,84.12727273,100.7692308,100.8881119,130.7202797,198.6097902,127.2979021,97.93426573,14.2020979
23.66465243,52.23519612,51.35695896,79635.38569,10.1161271,12038.29137,1.185515588,38.96666667,3.78632494,3.857476019,3.041894484,3.017476019,74.89928058,82.49040767,100.3561151,101.1654676,123.1270983,194.5539568,131.7769784,106.5899281,12.04016787
23.66666667,52.3396335,51.65909435,82371.86802,10.05777395,12779.93853,1.188192771,36.7,3.884205393,3.94497992,3.068978772,3.044572576,68.74698795,79.48938612,100.2019507,88.78370625,131.4779116,193.2002295,134.6425703,137.9598394,12.03442341
23.66063492,52.25109599,51.51927438,80711.18307,10.51392487,13891.97215,1.13888601,35.86666667,3.762882124,3.832564767,3.029585492,3.005608808,78.94753886,81.9734456,98.13341969,85.1126943,121.6450777,194.0829016,139.3484456,130.9702073,12.00323834
23.65462502,52.16197374,51.38071526,82047.33707,10.5823565,13682.64063,1.153401813,37.04,3.784048338,3.840205438,2.995438066,2.971522659,78.08277946,82.49546828,82.14984894,87.63746224,120.7323263,206.5099698,150.1196375,135.3836858,12.28459215
23.65066305,52.08905967,51.26506932,82142.86008,13.22197531,12266.30453,1.205580247,36.86666667,3.778806584,3.833884774,2.994814815,2.97054321,69.33415638,85.39506173,87.81399177,95.22469136,128.0987654,193.5259259,135.1325103,147.891358,15.98600823
23.64537385,52.00487438,51.13284188,81812.68598,12.35716523,11591.82571,1.221440877,37.10666667,3.785058731,3.835552075,2.980540329,2.957204385,69.49960846,84.2192639,110.8551292,72.67188724,132.5340642,199.3046202,119.6758027,144.5246672,15.14565388
23.6390991,51.91498498,50.99024024,83312.421,8.728293632,11822.7135,1.154944093,36.69333333,3.85402528,3.907875547,3.013704424,2.989523578,75.82498785,81.9479825,109.6869227,103.0461838,124.3821099,198.9907632,130.1011181,129.9173554,10.12931454
23.63322837,51.82881991,50.85844954,83778.78091,8.107245543,12995.64692,1.121012076,29.05333333,3.861546866,3.928982174,3.071857389,3.046952271,76.11385854,81.27142036,111.6860265,109.9275446,114.2967223,198.3680276,136.8108108,130.839563,9.144335825
23.62963018,51.75891601,50.74636922,78689.2492,13.64624601,9884.321086,1.189888179,34.23333333,3.433458466,3.495159744,3.552084665,3.529185304,62.39696486,86.81070288,80.77955272,95.15015974,111.5175719,202.3003195,143.8817891,116.6325879,16.28367945
23.62442451,51.67733931,50.61733931,79740.57234,13.05389507,9560.953895,1.206836248,36.23333333,3.431430843,3.487885533,3.549332273,3.526216216,63.08903021,88.44674086,76.64228935,95.22575517,110.3084261,200.8410175,153.7313196,124.5405405,15.79570747
23.61822116,51.5874944,50.47754067,80733.94998,12.40831335,11242.38295,1.208233413,36.35333333,3.879240608,3.921151079,3.05509992,3.031063149,69.84092726,85.38289369,80.71942446,110.2478018,114.1582734,195.3908873,149.8481215,122.3501199,15.03277378
23.61334923,51.50882002,50.35235399,80868.4798,13.20489015,11784.63714,1.174840539,30.5,3.865712261,3.915946137,3.069255847,3.045733522,68.64493267,84.08717222,77.45854004,115.45854,121.112686,198.7413182,140.6123317,121.1112686,15.56839121
23.60886641,51.43138947,50.23058614,79442.33083,11.80924812,11998.42105,1.158330827,34.78,3.856609023,3.925165414,3.042609023,3.01756391,75.59398496,86.84285714,64.05263158,113.993985,119.2646617,200.924812,139.4015038,124.9097744,13.72330827
23.60304425,51.34603505,50.0957826,79666.6919,12.10476911,11646.13592,1.191718395,37.36,3.860757002,3.932278577,3.003557911,2.979735049,73.11809235,86,68.0651022,110.6025738,123.2838759,203.9152157,138.0196821,118.4511734,14.47161241
23.59928815,51.27554501,49.98368679,79415.07317,13.02219512,12229.99675,1.196796748,33.45333333,3.866552846,3.906747967,3.024902439,3.000495935,70.58455285,85.19918699,71.8,110.2666667,127.2406504,202.7447154,134.5463415,112.4292683,15.61869919
23.5914654,51.17098829,49.81952882,78724.77886,12.66625387,11766.15583,1.250944272,34.6,3.875487616,3.914272446,3.0700387,3.045766254,69.55263158,85.9620743,70.2244582,103.4071207,121.8839009,205.1346749,133.7616099,118.1176471,15.89318885
23.57933848,51.02269356,49.58825274,79697.06802,11.90165041,12319.8417,1.228612153,37.48666667,3.874396099,3.913315829,3.111522881,3.087749437,71.54313578,84.45986497,78.4276069,102.4621155,114.6076519,202.3285821,138.2070518,126.7156789,14.68567142
23.56792929,50.88190731,49.36883541,80421.96746,12.76457101,12820.15955,1.181553254,35.22,3.823431953,3.887951183,3.088409763,3.064652367,73.80695266,85.25739645,80.36686391,101.658284,113.035503,200.397929,147.9585799,125.658284,15.1316568
23.55638662,50.73814126,49.14542751,78123.44878,12.34156227,12685.31319,1.165571113,36.60666667,3.772144436,3.824347826,2.995762712,2.972070744,71.58511422,84.99926308,78.79734709,107.0257922,110.8784083,191.8305085,138.7236551,121.2262343,14.45394252
23.54493595,50.59666369,48.92135836,78612.44915,13.15166802,12242.0179,1.185288853,36.17333333,3.792408462,3.841000814,3.043832384,3.020390561,69.00162734,86,66.45890968,108.0146461,110.2571196,212.4865745,133.0268511,123.2400325,15.63222132
23.19224712,45.48334343,38.51377953,79336.45718,15.20683572,12291.14195,1.209702315,37.84,3.858037486,3.930319735,3.156383682,3.133307607,73.19845645,89.4432194,72.24476295,89.47739802,159.0319735,176.2734289,142.3836825,115.3605292,18.4432194
23.16852385,45.3653293,38.56214989,81243.24554,14.00917587,11810.12638,1.201172472,37.96666667,3.842141037,3.924205607,3.076210705,3.051877655,68.37043331,86.00254885,83.13508921,92.54375531,144.8207307,179.913339,147.5480034,126.8836024,16.87765506
23.14557844,45.25227135,38.61553604,82957.30897,11.49488372,10692.43189,1.081980066,37.83333333,3.841401993,3.920697674,3.262983389,3.239833887,70.43787375,81.99069767,82.06511628,99.19734219,143.1654485,187.655814,145.7740864,135.4378738,13.00398671
23.12340651,45.14216503,38.66934141,77824.20584,10.59091487,10534.83005,1.135768742,35.3,3.846378653,3.928919949,3.076689962,3.052210928,75.91994917,86.85324015,81.00508259,106.545108,126.6035578,180.9860229,135.8945362,113.1689962,12.23379924
23.09930356,45.02271007,38.71748675,79464.1385,13.17403133,11132.17972,1.214245672,38.33333333,3.843693322,3.937023908,3.089002473,3.065548228,69.76999176,90.05935697,81.51030503,95.69167354,149.7576257,167.3784007,142.4913438,121.5630668,16.04122012
23.07768357,44.91642695,38.77713853,79729.33105,12.45471698,10718.73928,1.240240137,38.55333333,3.857469983,3.930926244,3.090694683,3.0667753,70.4193825,91.84133791,87.55060034,117.7890223,134.7975986,174.7049743,132.4888508,117.0068611,15.49914237
23.03651702,44.67625791,38.63166616,82587.1134,14.80008591,12235.73024,1.214243986,41.64,3.844415808,3.911683849,3.085197595,3.061013746,68.31701031,91.34536082,57.19931271,80.11512027,133.637457,195.5085911,171.8092784,151.1237113,18.00687285
23.13721987,45.25923683,39.23001211,83460.62446,13.14882914,11265.09107,1.187892454,34.26666667,3.785403296,3.831777971,3.053529922,3.029592368,67.6782307,85.0008673,53.89071986,85.8716392,126.0398959,217.2038161,168.2948829,146.0138768,15.66175195
23.22971827,45.76885792,39.66328385,83757.34558,13.74115192,11171.16361,1.179949917,38.84666667,3.786176962,3.830225376,3.083046745,3.059507513,62.21118531,85.08430718,73.3639399,102.6210351,129.5342237,180.7395659,162.9499165,156.1402337,16.25375626
23.31829471,46.25458125,40.07299712,82355.56191,13.2386172,11953.46832,1.164030354,35.51333333,3.789435076,3.834485666,3.058499157,3.035632378,60.29426644,83.89544688,79.60708263,102.0539629,137.9848229,182.4047218,153.3962901,131.9510961,15.45109612
23.41019388,46.76037564,40.50121175,83979.12713,13.72068311,11941.14801,1.217552182,38.76,3.788149905,3.830787476,3.015711575,2.992504744,68.25711575,91.0085389,69.17077799,96.13662239,132.5483871,182.4914611,168.2808349,157.7609108,16.74288425
23.50057567,47.25753674,40.92485987,81576.79426,13.15015949,11652.69139,1.21877193,38.14,3.784425837,3.825015949,3.064282297,3.040494418,69.44497608,91.88516746,89.68899522,95.15151515,120.6650718,189.8245614,153.6810207,129.9936204,16.08931419
23.59191032,47.75943039,41.34706863,80750.2849,14.61870845,12266.30828,1.220892688,30.98666667,3.791168091,3.828898386,3.047929725,3.023580247,69.79962013,92.668566,69.25925926,108.3760684,125.6676163,204.997151,133.3979107,132.7160494,17.89838557
23.6820206,48.25658891,41.76885792,76841.18182,14.88281818,12229.98636,1.207818182,38.78666667,3.784845455,3.822063636,2.941963636,2.918945455,71.63272727,93.90090909,58.86,99.59636364,143.9327273,165.2545455,140.9236364,128.4672727,18.02272727
23.76661618,48.72326568,42.17055438,78616.9209,14.23940678,12032.53178,1.208,38.81333333,3.787728814,3.827262712,2.9995,2.974855932,68.92118644,89.95338983,68.07966102,93.36101695,153.8898305,169.6966102,149.6372881,114.3610169,17.24661017
23.77908526,48.82462517,42.32697259,81201.374,13.44567189,11227.81396,1.212497939,38.82666667,3.881830173,3.924550701,3.06143446,3.037065128,64.80873866,85.36850783,85.32563891,103.8384171,125.5300907,193.6323166,136.3000824,133.2778236,16.34542457
23.79273388,48.93036633,42.48198607,80053.15871,13.33220339,11268.96942,1.19972265,32.98,3.863636364,3.925531587,3.036502311,3.011964561,68.91371341,88.8990755,63.02465331,110.9861325,120.2403698,203.6363636,132.9583975,139.5423729,16.03775039
23.80444848,49.02466334,42.62914208,80914.99051,13.70673624,11917.26544,1.234895636,38.1,3.889383302,3.934108159,3.049288425,3.024933586,71.56641366,93.10436433,64.18595825,113.9525617,137.7381404,185.4914611,152.1840607,121.4174573,16.96110057
23.81656581,49.12314675,42.77866868,83397.55494,15.41299907,12049.42845,1.223064067,37.1,3.881940576,3.929182916,3.063946147,3.042609099,70.272052,93.70009285,70.12256267,93.42432683,135.3054782,180.4252553,159.8867224,161.7808728,18.90714949
23.82856063,49.22044149,42.93120653,83187.40234,14.60751953,12219.54381,1.198652344,33.7,3.869052734,3.92390625,3.0228125,2.999140625,70.51660156,94.34863281,74.74609375,90.71484375,125.6171875,195.2128906,183.421875,121.2441406,17.54882813
23.84314437,49.33197279,43.09206349,83019.74334,15.61924975,12361.10563,1.193129319,30,3.883869694,3.931816387,3.034777887,3.01183613,69.74827246,94.36623889,93.3958539,82.00197433,128.6752221,182.9733465,136.6515301,174.6120434,18.66929911
23.85608282,49.43297567,43.24467281,79531.7,15.759,8859.24,1.1784,39.59333333,3.25086,3.30781,3.36442,3.34113,56.02,90,81.112,82.95,128.234,176.43,138.864,155.68,18.608
23.86851012,49.53399819,43.40057419,80542.30397,15.15111326,10048.71273,1.198896418,37.80666667,3.291926428,3.360290416,3.42696999,3.402691191,62.42110358,89.84801549,60.15295257,85.80445305,129.5605034,180.0116167,162.9390126,154.1916747,18.21103582
23.88217253,49.64058015,43.55884575,80890.85087,14.34135407,11261.78408,1.207246112,37.80666667,3.804199451,3.881866423,2.993293687,2.967465691,68.98078683,89.93961574,79.957914,110.8197621,126.0933211,198.5946935,151.7200366,103.4016468,17.35315645
23.8930717,49.72845283,43.69449057,82684.58647,14.59135338,12127.08412,1.215695489,37.80666667,3.832161654,3.888900376,3.00862782,2.984840226,71.1362782,94.78007519,79.01315789,122.862782,125.9285714,190.3533835,144.3890977,132.4962406,17.78759398
23.90673106,49.83715666,43.85858738,80869.63323,15.33009709,12402.64024,1.242243797,37.13333333,3.832664509,3.880226537,2.937324703,2.913160734,70.66666667,94.34304207,83.02912621,109.1067961,131.4822006,205.3570658,137.6893204,103.4951456,19.08737864
23.91973744,49.93964086,44.0143353,82336.4106,13.79402516,11216.58917,1.188757862,40.87333333,3.817893082,3.881187107,3.034371069,3.010644654,69.79795597,94.66430818,75.54874214,111.240566,132.7122642,194.6493711,161.7720126,108.6855346,16.44241352
23.93337357,50.0460169,44.17229934,82564.45783,13.26333907,11610.67126,1.201635112,36.25333333,3.813046472,3.89439759,3.095292599,3.076135972,66.97934596,87.4010327,76.84165232,112.2598967,143.0671256,203.0774527,157.9414802,90.26678141,15.98020654
23.94461701,50.13721351,44.31453559,77726.99742,12.20883652,8480.132548,1.154639175,39.29333333,3.273379971,3.332569956,3.382761414,3.360478645,60.12076583,89.01546392,94.16936672,81.81296024,92.97938144,210.2724595,142.3402062,117.7864507,14.45581738
23.95854063,50.24574099,44.47535052,82732.67652,12.16495426,10243.40957,1.163096411,37.83333333,3.827156932,3.891724138,3.06505278,3.040731879,68.68261787,86.1583392,93.60731879,95.55102041,103.7339901,219.5411682,143.2484166,134.6629134,14.24841661
23.97088169,50.34483798,44.62697815,83916.65258,13.08258664,9686.590025,1.184852071,38.54666667,3.811530008,3.887912088,3.147007608,3.12306847,70.98478445,93.56804734,89.77514793,98.75739645,134.3381234,197.8698225,151.8478445,127.7666948,15.59847844
23.98296687,50.44126506,44.77349398,83764.37622,12.00804094,10572.66173,1.200453216,38.22,3.821856725,3.892090643,3.081008772,3.055526316,71.99269006,90.60087719,81.29532164,69.39912281,143.501462,184.4809942,166.4122807,153.0935673,14.46418129
23.99530262,50.54245709,44.93089431,85300.30234,12.51088435,10386.1421,1.151322751,38.78666667,3.817702192,3.897535903,3.098102797,3.073741497,78.36659108,90.51020408,82.28571429,67.17460317,143.4708995,195.6643991,173.2441421,148.8798186,14.45918367
24.00877616,50.64458829,45.07948216,79756.94146,12.79290323,8994.841782,1.124315412,38.66666667,3.327390681,3.404573477,3.465204301,3.442480287,61.92043011,88.10967742,91.4609319,72.13476703,129.8681004,171.5182796,149.8781362,146.3655914,14.42222222
24.02083082,50.74277544,45.23148706,78347.11142,12.45515818,8892.097662,1.160825309,38.54666667,3.316389271,3.40931912,3.469779917,3.443541953,56.89133425,89.2042641,88.1045392,83.28610729,99.97799175,183.0756534,156.696011,137.9367263,14.48762036
24.03327817,50.84052956,45.37896796,81825.37183,13.13420822,9560.384952,1.241924759,39.21333333,3.833158355,3.929798775,3.164855643,3.141303587,73.32458443,93.19422572,88.97637795,83.73403325,97.49256343,217.8985127,155.9772528,136.1627297,16.36220472
24.04651827,50.94675891,45.5420364,81527.47157,13.74838145,10165.39808,1.214068241,39.95333333,3.874995626,3.932283465,3.118433946,3.09328084,70.8127734,92.80227472,88.94838145,90.70166229,112.5879265,207.4488189,151.9090114,125.399825,16.74190726
24.05851128,51.04210526,45.68421053,77670.97315,14.04823826,10038.48993,1.228322148,34.66,3.831241611,3.904563758,3.100016779,3.076216443,69.81208054,91.30033557,76.44463087,100.3104027,122.9379195,190.545302,141.5184564,108.9110738,17.30620805
24.07157673,51.14489704,45.84037276,77354.11423,13.50484027,9977.454017,1.200193611,28.6,3.78892546,3.840377541,3.044607938,3.019961278,65.82381413,87.81122943,80.92545983,98.9874153,122.6447241,195.7250726,137.9148112,99.63020329,16.25266215
24.08672779,51.26018338,46.00676387,76709.17722,14.0840981,10801.12935,1.136756329,35.43333333,3.796574367,3.838417722,2.983148734,2.957207278,69.1289557,90.1210443,88.79272152,94.28639241,126.3813291,183.8686709,139.0791139,95.76582278,16.02254747
24.06589543,51.29071514,46.31204928,77048.02974,12.38936803,10152.06585,1.159836431,35.85333333,3.781405204,3.82205948,2.987271375,2.962349442,64.29516729,86,94.73011152,97.51375465,111.1910781,199.470632,126.3167286,104.2884758,14.40594796
24.03551149,51.2888989,46.63121526,79640.04669,13.60420233,11071.21141,1.21892607,38.04,3.784272374,3.827284047,3.05863035,3.03444358,68.84357977,93.56420233,108.7859922,95.59688716,107.4225681,202.781323,131.4536965,111.9719844,16.62801556
24.00762992,51.30660859,46.97611895,81624.33628,15.83343166,11014.14208,1.196460177,33.24,3.772507375,3.819764012,3.01079646,2.985948869,70.15142576,94.25270403,121.9646018,73.90560472,130.8416912,167.1858407,130.5840708,155.7089479,18.98721731
23.97938129,51.32087401,47.31641388,82088.17318,14.80274551,10948.18129,1.206378036,33.3,3.772851109,3.815744456,3.040686378,3.016029567,70.62302006,93.49524815,80.64625132,88.20908131,127.655755,192.3970433,171.0580781,120.249208,17.90707497
23.95167392,51.33747185,47.65710854,80005.93804,14.16179002,10564.07487,1.21686747,38.53333333,3.783304647,3.829759036,2.956506024,2.931703959,65.27710843,90.58605852,90.60757315,90.04302926,103.2271945,197.5404475,163.4371773,116.2633391,17.2732358
23.92335635,51.35261183,47.99729811,83530.40886,13.31516184,10765.76661,1.214054514,36.32666667,3.784650767,3.825826235,3.060417376,3.035144804,68.72061329,90,83.2350937,96.4241908,104.560477,203.4190801,163.6166951,149.5843271,16.20698467
23.89414854,51.36015004,48.32933233,80073.82022,12.0305618,7876.838951,1.162801498,39.90666667,3.414307116,3.459131086,3.450966292,3.427692884,66.75655431,89.08539326,73.81273408,107.0996255,122.0838951,200.5228464,141.8397004,120.7325843,14.08913858
23.86657164,51.37863466,48.67501875,82887.59305,12.68610422,9617.169148,1.219338296,34.37333333,4.028651778,4.076054591,3.231397849,3.20617866,75.73531844,90.96856907,68.52109181,124.7791563,125.407775,207.566584,149.1761787,119.1149711,15.5130273
23.84063625,51.40873349,49.03151261,83565.91667,12.77984127,9376.375,1.234285714,32.90666667,4.031388889,4.079722222,3.259714286,3.235992063,70.19365079,90.14206349,66.32698413,128.3365079,126.4793651,204.515873,153.7904762,122.5,15.84206349
23.80946453,51.40274486,49.3479826,80867.24257,12.23199724,9649.667292,1.141990325,37.03333333,4.035390463,4.082944022,3.123545266,3.098355218,67.2902557,85,80.14651002,114.0746372,125.8244644,195.7097443,140.7767795,117.2992398,14.02073255
23.78290085,51.42767362,49.69881506,83015.25267,12.14207232,10613.58534,1.144909597,39.08,4.036648122,4.083664812,3.191397775,3.166954103,73.80876217,87.52573018,91.97635605,114.1974965,123.837274,196.3657858,143.0250348,125.0890125,13.97774687
23.75563887,51.44983503,50.04814037,83646.0943,11.434905,11147.68121,1.21460943,39.70666667,4.044595355,4.095482055,3.200021112,3.175777621,76.30119634,88.02533427,82.70091485,114.7966221,133.7987333,199.2371569,147.8845883,121.3961999,13.93736805
23.72622189,51.45364318,50.37526237,82830.66483,12.47686861,10085.893,1.21815893,37.53333333,4.018394965,4.07870181,3.259425649,3.235263572,69.39339103,90.95357986,72.72541306,108.1856806,140.0173092,192.5507474,158.4878049,118.563336,15.24626279
23.69797632,51.46874532,50.71458552,79562.33428,8.9203125,8056.947206,1.218480114,33.51333333,4.032578125,4.080603693,3.214318182,3.190078125,76.98295455,92.47230114,69.52130682,102.40625,126.2088068,196.59375,154.7357955,108.5440341,10.93465909
23.67002847,51.48272141,51.05065188,83574.94305,8.129658314,6292.309795,1.017275626,38.28666667,4.026924829,4.08867426,3.268514806,3.243252847,84.97995444,89.6191344,104.0018223,102.5175399,135.8469248,198.2341686,146.4929385,106.794533,8.320728929
23.64163669,51.49706235,51.39148681,82049.9661,9.483525424,7591.708475,1.04299661,34.72666667,4.004752542,4.085322034,3.246230508,3.221525424,72.48135593,82.06033898,94.25627119,95.97559322,114.3105085,201.8427119,147.639322,129.3179661,9.94779661
23.62331684,51.48933873,51.58209627,84146.13319,9.322986037,8617.083781,1.143909774,39.98,3.998480129,4.09046724,3.216584318,3.191707841,69.81632653,85.15843179,92.52309345,85.26423201,118.4221267,207.4135338,152.7808808,146.8560687,10.72663802
23.6178802,51.45084822,51.57288695,80617.73945,9.640022805,9274.654395,1.061060433,35.3,3.968392246,4.058876853,3.182787913,3.157776511,69.62656784,82.27480046,90.64880274,94.73204105,114.9794755,195.5632839,144.5450399,129.7981756,10.2645382
23.61113616,51.4037872,51.55725879,81907.4968,10.39104478,9701.372338,1.068537313,37.48,3.984841791,4.088752239,3.229791045,3.204453731,68.50029851,83.11402985,94.40955224,101.8376119,117.3026866,198.9779104,142.3761194,127.8555224,11.12835821
23.60430075,51.35180451,51.52857143,81038.70773,10.82940821,9884.316123,1.109456522,38.75333333,3.984788647,4.094794686,3.212137681,3.187149758,72.03562802,85.72101449,80.87681159,103.0253623,136.6751208,189.3333333,139.6714976,125.1014493,12.02838164
23.59861467,51.31323596,51.52461979,81166.6185,11.31701991,10172.51285,1.150044958,36.56666667,4.017533719,4.100276172,3.205966602,3.181412974,69.22800257,87.71997431,80.16184971,126.4431599,135.9537572,177.2870906,147.973025,109.5388568,13.05973025
23.5930499,51.27316448,51.51605608,83143.21062,9.788533494,10332.50875,1.207990344,38.12,4.00044659,4.093186482,3.23966204,3.214701267,69.17622209,88.83946892,79.57754979,133.6801448,124.9450815,176.4164152,173.8684369,107.936029,11.86964393
23.58626415,51.22679245,51.49615094,83571.09469,11.90852921,10830.2317,1.120026864,37.35333333,3.918784419,4.018173271,3.128072532,3.103760913,67.57824043,84.96104768,82.30355944,136.8435191,124.9039624,175.0060443,177.098724,104.0026864,13.35594359
23.57969175,51.17878513,51.47854337,83753.60994,12.30201294,11814.61538,1.133414809,36.79333333,3.919295471,4.017483825,3.163263839,3.138806614,66.43781452,84.94823868,83.56721783,134.5909418,134.0431344,176.4615385,169.0093458,103.4076204,13.97699497
23.57324157,51.13370141,51.46573892,85333.71989,12.91810883,11918.27589,1.148777877,34.44,3.913024086,4.01396967,3.161730598,3.137716325,67.33541481,85.59946476,83.23104371,126.0392507,128.5049063,192.235504,173.0579839,112.3425513,14.90098127
23.56800969,51.09687973,51.4610724,85183.02752,12.25626911,12160.20642,1.19764526,35.67333333,3.991689602,4.084717125,3.153272171,3.128623853,68.7087156,88.21253823,83.45718654,123.6636086,127.0015291,193.5703364,167.2981651,120.2737003,14.73776758
23.55954835,51.03763262,51.42709912,84153.4101,12.7935364,11802.66799,1.1402526,32.32666667,3.872035661,4.011783061,3.116210996,3.092585438,66.48291233,83.77488856,74.08618128,128.6225854,130.731055,203.8380386,152.1545319,116.4531947,14.64041605
23.55388585,50.99696418,51.41985428,82641.48699,12.44914498,12031.03511,1.143806691,33.98,3.891301115,3.999360595,3.15472119,3.13066171,65.24684015,83.29888476,75.11524164,120.8817844,132.6899628,207.1018587,145.8884758,107.4215613,14.29219331
23.54829787,50.95648936,51.41109422,82871.06201,12.43948681,12229.9216,1.14215253,37.35333333,3.917683535,4.018902352,3.188902352,3.16492516,66.16963649,83.76478974,80.96650036,112.215253,133.3428368,207.9429793,147.1019244,107.9700641,14.2466144
23.54238552,50.91530504,51.39829606,82677.30066,11.53179628,11845.40311,1.213792154,37.18,3.9669649,4.063062629,3.204728149,3.18035788,69.7467309,88.44253269,81.76187199,110.3592567,133.4356504,202.4790089,151.9242946,107.1204405,14.06951136
23.53669459,50.87433359,51.38948972,80576.02524,11.56285489,11910.27603,1.222066246,34.58,3.907515773,4.006253943,3.103580442,3.07909306,69.31940063,89.40536278,76.9637224,101.8911672,136.1356467,200.6246057,139.1119874,113.2839117,14.21766562
23.32910562,49.5962149,50.14148352,82781.37736,12.61698113,11728.12579,1.147562264,33.7,3.997924528,4.094837736,3.207101887,3.183132075,75.36150943,90.49283019,98.27018868,97.15773585,140.205283,176.6686792,151.9441509,124.8860377,14.52981132
23.29653805,49.39789538,49.930456,83318.27128,11.33843972,12029.59113,1.20941844,37.07333333,4.005673759,4.094439716,3.194312057,3.169815603,72.4141844,90.2177305,80.22978723,116.7177305,144.1007092,182.3702128,158.5106383,113.6524823,13.78806147
