DJ_1,YG_F_2,YG_B_2,ZXZ_YL_1,NJB_SZ_11,YG_A_2,YG_D_2,KWC_YL_1,volume_weight,cohesion,DJ_2,DJ_3,NJB_SZ_21,ZXZ_YL_2,KWC_YL_2,ZZJL,YG_E_2,YG_C_2,frictional_angle,DJ_4,DX_DW_1
140044.905,196.1848014,132.8756477,7.109965458,75.0,133.2521589,201.8773748,6.396839378,19.82662615,14.88464491,28.92953368,1.188186528,72.58549223,7.127374784,6.399723661,26.2,204.1727116,164.5405872,23.79723822,5787.668394,-7.0
139794.9565,196.1495652,129.1095652,7.111443478,74.42608696,133.1356522,203.5878261,6.380956522,19.82461571,14.92069812,30.16382609,1.166469565,71.24869565,7.129043478,6.366313043,26.28,206.8417391,161.5530435,23.74337105,6038.208696,-9.2
139012.0182,195.9181818,126.4563636,7.108090909,74.0,133.1254545,200.4490909,6.3736,19.82256306,14.95578239,30.41436364,1.151454545,71.5,7.125381818,6.354218182,26.2,202.4527273,166.4836364,23.68922617,6022.363636,-10.0
139129.4849,195.4795737,117.5168739,7.108916519,82.0,132.5790409,205.8543517,6.33920071,19.82054985,14.99096063,28.96181172,1.199893428,74.82238011,7.125328597,6.315950266,25.66,208.9609236,163.6554174,23.63567608,5881.509769,-12.4
137014.2857,195.7548701,117.6655844,7.109448052,79.0,132.4577922,202.2808442,6.295633117,19.81866295,15.02778016,29.57337662,1.179025974,74.21915584,7.125551948,6.276055195,27.76,205.1574675,154.9756494,23.58104778,5952.175325,-15.0
137907.8534,203.0104712,110.3141361,7.112164049,79.93019197,125.3176265,223.5689354,6.296352531,19.81657909,15.06119035,29.57731239,1.166736475,74.27225131,7.128027923,6.283298429,26.0,226.6352531,121.1465969,23.52673458,5993.376963,-22.6
137965.4691,195.9101796,118.8902196,7.112275449,81.0,125.4590818,226.4550898,6.306806387,19.81448357,15.09877604,29.03073852,1.182634731,73.45508982,7.129161677,6.292115768,26.78,233.7305389,133.2015968,23.47058192,5935.908184,-19.0
136272.0699,181.0964083,118.2495274,7.112136106,79.09829868,117.2514178,234.4839319,6.299508507,19.8125,15.13454428,28.97674858,1.197126654,72.77882798,7.129168242,6.277693762,26.3,238.1625709,165.9300567,23.41649828,5944.782609,-23.0
136314.0221,174.5147601,119.9649446,7.109464945,80.0,114.4557196,213.4409594,6.311217712,19.8104929,15.16714378,28.80221402,1.205313653,74.10332103,7.126125461,6.29304428,24.52,216.0479705,166.4833948,23.36302195,5898.016605,-25.0
136636.8333,164.7133333,145.8466667,6.98655,75.55166667,123.3783333,201.3266667,6.365,19.80851293,15.20421336,32.02283333,1.0947,75.275,7.002116667,6.344933333,27.0,204.45,168.1333333,23.30773707,6530.925,-18.8
140205.8333,160.5683333,160.825,6.99155,75.0,131.965,203.1683333,6.365433333,19.80644221,15.24042301,30.197,1.157633333,69.335,7.006683333,6.346066667,26.6,206.01,171.245,23.25196935,6390.0,-15.0
136615.6357,169.9158076,172.9089347,6.988316151,74.83676976,143.6219931,174.5584192,6.328986254,19.80439572,15.27618533,31.20171821,1.140137457,72.42268041,7.001872852,6.308969072,26.48,177.1872852,172.0515464,23.19752673,6466.013746,-10.4
135561.2847,165.9305556,170.6145833,6.987256944,74.0,147.5659722,171.7517361,6.346006944,19.80233514,15.314,32.02690972,1.102118056,71.60590278,7.002465278,6.326232639,25.6,174.2430556,171.9427083,23.1416973,6699.756944,-6.0
136439.84,165.1168,173.3184,6.98968,74.0,153.9792,171.0896,6.381504,19.8002381,15.35121212,32.3576,1.096192,70.424,7.003424,6.372112,26.7,172.4672,172.832,23.08482684,6675.816,-2.2
147257.5503,161.2281879,185.4681208,6.99659396,81.59395973,166.1711409,201.1493289,6.320620805,19.7982439,15.38868293,27.2533557,1.145704698,69.4295302,7.012063758,6.379781879,23.72,170.692953,196.7432886,23.0297019,6013.573826,0.8
142863.8623,162.4015296,182.9521989,6.991606119,80.0,166.5449331,182.7112811,6.333900574,19.79619141,15.4219401,29.6166348,1.181644359,71.84894837,7.008011472,6.373652008,24.8,173.7151052,184.5315488,22.9749349,6280.258126,2.0
141244.5328,158.6878728,179.3459245,6.991053678,79.0,172.4791252,176.9125249,6.299542744,19.79412276,15.45948941,30.29065606,1.171013917,73.28031809,7.006282306,6.367713718,24.7,174.0457256,178.7852883,22.9176969,6311.600398,-2.0
141211.3043,183.1582609,147.3095652,6.994034783,81.59826087,167.6730435,185.0817391,6.317147826,19.7920174,15.49697662,31.86226087,1.122573913,71.78956522,7.009391304,6.38746087,25.58,186.7513043,165.746087,22.8616422,6588.878261,-3.0
140994.3396,184.3415094,141.9679245,6.992377358,81.0,163.590566,194.3660377,6.364981132,19.79000544,15.53143168,30.06849057,1.196150943,73.78490566,7.007358491,6.393037736,25.96,191.890566,157.1528302,22.80747959,6330.886792,-4.0
144401.855,188.0657673,131.9662732,6.994165261,74.23608769,189.2563238,201.6391231,6.342681282,19.78789795,15.56604884,30.14738617,1.155008432,68.0084317,7.008397976,6.336441821,26.3,197.846543,141.4637437,22.75340166,6494.569983,-8.0
142364.0489,193.122164,122.0488656,6.99486911,75.0,208.5898778,189.8446771,6.323455497,19.78580786,15.60722707,30.61954625,1.129109948,69.38045375,7.008935428,6.293699825,26.0,193.6369983,123.6945899,22.69327511,6542.984293,-12.8
141784.5763,195.4677966,113.8271186,6.990101695,74.63728814,202.4830508,199.6254237,6.314627119,19.78369221,15.64322877,32.33745763,1.073254237,68.55762712,6.999372881,6.283423729,26.5,193.7118644,120.1220339,22.63637556,6895.711864,-18.0
146552.0408,201.9081633,106.9931973,6.991513605,75.0,226.1156463,203.127551,6.361802721,19.7816829,15.67905679,30.60663265,1.156258503,71.5255102,7.005952381,6.336326531,26.5,202.8401361,113.5,22.58107014,6502.695578,-20.8
143566.6667,203.6555556,107.0,6.989018519,74.8,208.05,201.3481481,6.31512963,19.77946106,15.71804141,32.79037037,1.062037037,70.90740741,6.998166667,6.28887037,25.8,203.7722222,113.4240741,22.52265308,6627.055556,-24.0
142949.9018,201.6561886,107.0510806,6.989469548,74.0,199.7662083,204.3968566,6.3278389,19.77735249,15.75630621,30.22141454,1.15021611,69.73084479,7.003595285,6.300314342,25.8,204.9174853,115.7347741,22.46432332,6348.781925,-32.0
144305.5556,187.7757937,113.0674603,6.994087302,81.99801587,169.8670635,219.5734127,6.373075397,19.77531027,15.79365184,31.3609127,1.121626984,73.58730159,7.008611111,6.345257937,25.22,218.9365079,140.0436508,22.40796266,6312.738095,-35.0
144139.8204,188.0299401,124.9780439,6.993872255,81.0,167.2175649,211.6027944,6.35011976,19.77551648,15.79484615,33.22075848,1.126906188,74.83632735,7.008243513,6.321676647,24.14,214.0,145.8003992,22.39472527,6387.285429,-45.0
145621.6783,188.3111888,124.9912587,6.993111888,82.0,146.9947552,236.2954545,6.364475524,19.77791822,15.76971862,31.29947552,1.181503497,72.51748252,7.007867133,6.340262238,25.62,219.9475524,146.0017483,22.41669598,6104.562937,-43.0
144940.4517,188.7433265,125.0,6.990924025,82.0,147.0061602,244.4435318,6.396078029,19.78030103,15.74262799,33.12628337,1.099425051,74.58316222,7.005893224,6.37201232,26.7,203.1889117,145.9075975,22.44039771,6483.059548,-42.0
144646.18,178.7283531,137.6451613,6.99098472,82.0,129.9371817,235.5110357,6.365670628,19.78284615,15.71420879,32.19083192,1.13860781,74.24617997,7.00672326,6.333429542,26.5,209.0797963,169.7741935,22.46461538,6300.797963,-28.0
144929.59,173.8948307,148.7219251,6.990499109,80.0,121.7237077,231.4741533,6.364117647,19.78526374,15.6878022,33.15026738,1.100178253,73.04812834,7.006096257,6.330980392,26.2,205.973262,185.5294118,22.4876044,6490.57041,-24.0
145215.3398,172.6058252,172.3883495,6.990718447,76.0,121.4135922,214.8718447,6.362951456,19.78767168,15.66317987,30.88252427,1.207067961,67.65436893,7.005495146,6.329436893,25.24,197.031068,197.0349515,22.50981211,6194.76699,-21.0
143649.5798,144.5848739,180.4638655,6.994168067,75.0,124.2722689,215.9058824,6.404823529,19.790089,15.63745742,28.88941176,1.212033613,65.31764706,7.009512605,6.37189916,26.72,188.9042017,213.4638655,22.53296341,5868.840336,-16.0
142819.3686,126.0341297,180.8054608,6.98943686,72.6996587,125.5494881,230.1331058,6.396723549,19.79255962,15.61335312,29.43071672,1.180477816,69.20136519,7.004061433,6.363276451,26.16,189.2235495,231.5989761,22.55484119,5976.663823,-12.0
143593.049,127.2116904,180.8167457,6.992511848,75.11532385,123.2922591,231.2496051,6.418562401,19.79495715,15.58442101,29.29210111,1.184581359,70.66192733,7.007266983,6.385560821,27.9,194.9952607,232.549763,22.57949901,6154.012638,-4.0
145497.0646,138.9197652,173.9706458,6.989295499,75.15851272,124.1291585,231.7553816,6.418923679,19.79734095,15.5611691,29.87749511,1.230450098,70.29745597,7.002661448,6.386536204,24.7,211.8551859,232.9823875,22.60048346,6134.618395,0.0
145952.1661,170.2870036,131.4945848,6.987851986,76.07220217,125.0433213,229.3501805,6.402202166,19.7998901,15.53378393,30.48465704,1.214801444,70.20938628,7.001642599,6.369837545,26.94,228.1949458,207.133574,22.62479393,6066.588448,1.6
145771.3904,177.7165775,110.3850267,6.99197861,82.0,140.8342246,237.7754011,6.350124777,19.80223052,15.50601033,30.97023173,1.188627451,74.36185383,7.005864528,6.318770053,26.26,240.1586453,158.0909091,22.6484672,6231.060606,2.0
145884.9291,207.7056738,103.7925532,6.991843972,81.0,147.0124113,246.3085106,6.359804965,19.80474673,15.47855181,30.8643617,1.190673759,72.52659574,7.007340426,6.329946809,25.82,248.7429078,144.4078014,22.67191517,6164.583333,3.0
144904.0741,214.9685185,100.6222222,6.990018519,80.0,145.8648148,226.5592593,6.352833333,19.80724096,15.44865399,31.11796296,1.19237037,72.95,7.005481481,6.317833333,26.26,228.7740741,142.837037,22.69885727,6027.75,-2.0
144710.5872,226.5871886,99.82562278,6.985177936,80.0,147.2846975,226.7330961,6.350320285,19.80964729,15.42211845,30.48576512,1.205516014,73.92882562,7.002651246,6.314430605,26.5,229.1263345,127.0765125,22.72206351,5955.302491,-6.0
144441.6364,236.2163636,102.2781818,6.980218182,80.0,150.8690909,236.3963636,6.389472727,19.81210989,15.39685714,30.91981818,1.189563636,71.68545455,6.997872727,6.354072727,25.96,238.5927273,125.5618182,22.74461538,6015.545455,-13.6
142920.471,228.567029,95.83695652,6.986594203,81.0,150.6268116,228.6811594,6.350942029,19.81449291,15.37133282,31.26557971,1.183985507,74.46014493,7.001811594,6.315615942,25.52,230.9963768,105.9746377,22.76701461,6163.623188,-18.6
146660.8696,234.5036232,109.3894928,6.988894928,78.65036232,157.5163043,229.3460145,6.316141304,19.81697616,15.34256675,30.71865942,1.201123188,66.64492754,7.00317029,6.284818841,26.46,231.576087,106.1630435,22.79200088,6270.199275,-23.0
146255.3846,244.634188,122.225641,6.988752137,76.0,167.0068376,221.9316239,6.371846154,19.81938675,15.31734257,30.22495726,1.216102564,64.44444444,7.003709402,6.338820513,26.96,224.0888889,108.9931624,22.81405649,6192.863248,-24.0
145521.9928,211.1184919,134.9281867,6.987504488,76.20287253,159.9156194,214.2639138,6.326283662,19.82175107,15.29259585,31.40448833,1.191346499,70.1956912,7.002621185,6.29048474,26.02,216.9533214,126.2351885,22.83632868,6286.113106,-27.0
142901.5593,191.0831601,123.991684,6.987733888,75.68814969,125.0831601,215.7006237,6.344158004,19.82431036,15.26611716,30.87567568,1.193679834,71.54054054,7.003118503,6.308752599,26.58,217.6632017,180.7837838,22.86149027,6138.004158,-25.0
140527.5801,173.3202847,113.9893238,6.992437722,76.07829181,114.2366548,216.411032,6.346672598,19.82649956,15.17413529,30.7024911,1.200960854,71.98576512,7.007953737,6.311298932,26.18,218.8131673,201.7989324,22.93262916,6036.281139,-24.0
138603.5917,159.2192817,103.073724,6.9931569,75.87145558,107.094518,237.0075614,6.318393195,19.82864305,15.08070845,30.74877127,1.189035917,72.40075614,7.007939509,6.282835539,26.12,238.9224953,212.9905482,23.00585286,6191.417769,-23.0
139039.9194,179.8125,163.0927419,6.994435484,80.0,106.9879032,194.4193548,6.356612903,19.83087277,14.98627877,30.96391129,1.198266129,75.35887097,7.008629032,6.320604839,25.3,196.6612903,195.9919355,23.07870169,6204.294355,-13.0
143829.2871,173.0712909,158.6416185,6.993468208,82.0,100.5606936,212.982659,6.280077071,19.83304141,14.89239918,32.90404624,1.112138728,73.55684008,7.007630058,6.244181118,24.46,215.4219653,211.1175337,23.15314088,6572.080925,-8.0
141605.0179,155.4551971,139.9964158,6.99562724,82.0,96.01433692,222.3100358,6.308189964,19.83513892,14.80036614,30.9625448,1.183261649,74.04659498,7.010681004,6.271200717,27.4,224.6702509,212.9551971,23.22473616,6314.704301,-1.2
139723.2218,155.5251046,139.9958159,6.777468619,81.0,95.98117155,215.7949791,6.296485356,19.83744101,14.70593093,31.08702929,1.188870293,76.74267782,6.792217573,6.259937238,26.12,218.2217573,212.916318,23.29933505,6264.299163,3.0
140789.6226,159.1660377,132.9924528,6.774188679,81.0,105.454717,232.7886792,6.264490566,19.83950433,14.61551116,30.46566038,1.206415094,73.68301887,6.788943396,6.227754717,26.4,235.0056604,212.9811321,23.36941566,6214.509434,9.6
139129.1513,165.298893,121.5166052,6.779612546,80.0,116.3431734,213.9723247,6.263339483,19.84155139,14.52566504,28.50756458,1.305202952,74.17896679,6.793247232,6.225571956,24.78,216.3579336,211.4077491,23.43930624,6006.826568,12.0
140969.0559,140.4632867,165.1083916,6.778041958,77.12762238,147.5926573,193.6888112,6.266328671,19.84363078,14.43742052,30.96223776,1.205,70.70804196,6.791223776,6.229248252,26.7,196.2832168,195.7202797,23.50979228,6128.225524,12.0
141449.0161,146.2987478,154.8640429,6.777245081,77.89624329,161.1484794,190.8658318,6.250465116,19.84564644,14.34701847,31.42665474,1.191413238,72.42039356,6.790697674,6.21293381,26.14,193.2271914,192.765653,23.57926121,6100.071556,11.8
139712.1154,154.6653846,153.9557692,6.774153846,78.38846154,166.9923077,182.0884615,6.266365385,19.84786037,14.2573231,31.05596154,1.210692308,73.0,6.787711538,6.228865385,26.2,184.3653846,184.0365385,23.65036274,6111.730769,8.2
139176.0829,176.2843691,136.7532957,6.775254237,76.826742,169.9698682,196.0527307,6.264274953,19.84979058,14.1742199,31.37740113,1.186440678,74.42937853,6.79079096,6.22653484,26.06,198.613936,180.7024482,23.71588482,6189.378531,8.0
139666.4286,198.0321429,114.2892857,6.769089286,75.82678571,168.975,198.1321429,6.271303571,19.85181979,14.08598394,30.71107143,1.206357143,75.0,6.782410714,6.232821429,28.2,200.325,138.4125,23.78417979,6189.633929,6.0
140061.3226,230.1222445,99.59318637,6.757034068,76.17034068,162.1783567,198.0701403,6.243106212,19.85387573,14.0002286,30.58076152,1.210420842,73.01402806,6.770681363,6.205170341,24.3,234.1482966,99.21442886,23.85198462,6254.048096,-1.0
144644.2761,248.496633,99.35185185,6.77459596,76.0,159.1228956,200.6851852,6.26959596,19.85576485,13.91426206,29.853367,1.195319865,69.89393939,6.788030303,6.231936027,27.1,253.6111111,100.030303,23.91841234,6029.335017,-8.0
140945.841,220.5120148,95.14787431,6.768373383,75.0,143.4842884,221.6414048,6.271719039,19.85766416,13.83235749,32.15120148,1.10207024,73.61922366,6.782014787,6.233086876,26.7,224.9519409,123.7375231,23.98126997,6312.523105,-14.0
138447.3988,221.1984586,88.11753372,6.767880539,73.0,122.7668593,230.2524085,6.246011561,19.85976587,13.74660094,30.15414258,1.191290944,72.74566474,6.781194605,6.20761079,26.1,233.4932563,118.1406551,24.04898336,6047.822736,-18.0
136679.9582,224.697286,85.21085595,6.76993737,74.0,114.9519833,229.2108559,6.249039666,19.86174545,13.66069163,34.2091858,1.034196242,73.04175365,6.778434238,6.21045929,22.8,232.4008351,116.0187891,24.11525476,6811.555324,-24.0
136521.9662,208.1367127,102.0337942,6.768970814,72.0,111.5299539,224.4761905,6.268202765,19.86365304,13.58003262,29.62273425,1.207588326,72.34254992,6.782089094,6.229385561,30.5,227.4746544,129.7941628,24.17968607,6200.921659,-25.8
137397.6231,193.4940577,115.3310696,6.772614601,71.0,101.1952462,222.5942275,6.266129032,19.8655533,13.49647716,30.11595925,1.19286927,73.09677419,6.786095076,6.227096774,25.74,225.811545,156.6061121,24.24432487,6649.482173,-25.4
142743.0403,190.018315,119.7472527,6.775824176,73.23260073,91.17765568,226.7692308,6.218388278,19.86735437,13.41539239,30.59432234,1.205128205,69.27106227,6.787380952,6.179487179,26.2,230.7142857,200.9908425,24.30732201,6684.496337,-30.0
139323.3636,190.3345455,120.5018182,6.768418182,75.47272727,91.35090909,215.1072727,6.218272727,19.86797736,13.4009906,31.52236364,1.190145455,70.21090909,6.781236364,6.179254545,27.2,218.6981818,199.7254545,24.31669868,6193.781818,-26.0
137001.8957,190.4312796,124.4407583,6.771943128,77.4028436,91.40521327,205.0545024,6.211208531,19.86754049,13.44191296,30.9936019,1.212606635,70.26066351,6.784052133,6.172440758,21.88,208.5781991,199.978673,24.28563765,6325.14218,-20.2
135182.1239,160.2247788,127.3115044,6.771858407,76.85486726,91.42831858,206.7274336,6.174336283,19.867197,13.48116133,30.80761062,1.220884956,75.72566372,6.783681416,6.136566372,30.2,210.1150442,209.8690265,24.25610053,6094.123894,-19.0
137076.6925,158.4951644,140.8723404,6.768704062,78.68085106,113.8491296,196.6615087,6.185280464,19.86673767,13.51827957,31.93152805,1.184719536,71.68858801,6.781837524,6.147930368,25.42,203.7156673,203.4622824,24.22674985,6267.098646,-19.0
137718.4982,164.1959707,156.7435897,6.767069597,75.0,144.9688645,181.3461538,6.145586081,19.86636197,13.55182815,31.35494505,1.197692308,70.16849817,6.77992674,6.106080586,25.72,184.6904762,184.514652,24.19908592,6189.652015,-15.4
140935.5172,174.6793103,168.2603448,6.772327586,74.0,161.6758621,175.9689655,6.138224138,19.86598515,13.5936629,32.13775862,1.12162069,72.24827586,6.782862069,6.098827586,26.5,179.4103448,179.0017241,24.16665649,6451.758621,-12.0
138856.0575,171.3429158,168.862423,6.76889117,73.51129363,164.4681725,170.9322382,6.132587269,19.86564123,13.62442701,33.25585216,1.065297741,69.92402464,6.775585216,6.090924025,23.82,173.9835729,173.6036961,24.14063359,6831.806982,-84.0
137529.5681,169.5847176,168.3571429,6.766710963,74.0,162.3936877,168.6843854,6.115797342,19.86521872,13.66213929,31.5654485,1.168538206,70.410299,6.77769103,6.072524917,29.4,171.8056478,171.7076412,24.11031916,6157.475083,-5.0
137244.3082,169.0420315,168.4605954,6.768371278,75.0,161.8949212,168.2451839,6.11056042,19.86484886,13.69681373,34.71330998,1.058984238,71.48511384,6.774781086,6.066059545,26.7,171.3747811,171.3905429,24.08249592,6975.56042,-8.0
135083.6957,168.6123188,169.1902174,6.768568841,75.0,161.4601449,155.9981884,6.084112319,19.86446171,13.73641754,31.73007246,1.161485507,71.55072464,6.779728261,6.040380435,26.4,171.1286232,170.9166667,24.05264288,6164.528986,3.0
134422.4074,170.2685185,167.2759259,6.771018519,75.0,163.6333333,147.8018519,6.100759259,19.86406634,13.77137592,30.49240741,1.198888889,68.76666667,6.782148148,6.058851852,25.9,172.85,172.2388889,24.02379197,6168.592593,4.0
137326.0163,180.0365854,180.2195122,6.772784553,77.84146341,175.7642276,144.800813,6.105528455,19.86357487,13.81228861,30.93699187,1.193333333,73.00203252,6.784349593,6.061768293,22.8,167.8800813,166.3252033,23.99161628,5911.056911,6.0
136105.5932,170.4152542,171.6,6.772847458,79.60508475,175.4508475,149.2186441,6.144830508,19.86324541,13.8483424,30.89423729,1.19440678,69.45084746,6.785186441,6.10140678,27.84,164.5627119,172.6389831,23.9627938,5923.338983,2.0
136080.1512,176.7296786,151.0321361,6.774461248,77.17769376,173.8241966,163.8733459,6.173119093,19.86291881,13.88642343,31.25652174,1.207712665,73.48771267,6.785784499,6.128204159,26.26,177.5595463,155.4744802,23.93257965,5937.391304,0.0
136343.9922,183.0445736,138.0484496,6.770736434,78.57364341,175.4689922,178.874031,6.213565891,19.8624717,13.92184606,32.11860465,1.18255814,73.42054264,6.782034884,6.168604651,26.16,179.7325581,140.1976744,23.90329286,6058.934109,-1.0
136602.1526,194.3111546,124.0645793,6.772798434,76.0,152.7632094,193.6340509,6.267475538,19.86205192,13.96396786,31.02348337,1.206575342,69.52837573,6.784422701,6.224911937,26.18,196.7240705,138.2544031,23.87192007,5968.180039,-4.0
136553.4972,197.0283554,122.6257089,6.772098299,75.85066163,141.1758034,196.1663516,6.264555766,19.86169401,14.00135149,30.88412098,1.193497164,71.69565217,6.78489603,6.219565217,25.4,200.1720227,145.2098299,23.84247395,5924.820416,-6.0
138067.8218,201.2359736,123.2590759,6.769966997,75.0,140.8828383,198.8745875,6.239224422,19.86121437,14.04000413,33.51534653,1.101518152,68.51485149,6.781006601,6.193943894,28.1,204.1930693,145.5132013,23.81134862,6701.559406,-12.0
137915.4,199.404,122.634,6.76676,75.0,133.976,203.066,6.25536,19.86086057,14.0756206,34.771,1.06252,69.736,6.77228,6.20952,24.7,206.22,149.036,23.78234381,6596.46,-15.6
138930.5709,194.1657459,120.4401473,6.772117864,76.0,111.198895,228.1860037,6.285009208,19.86039143,14.11730351,33.80368324,1.093848987,68.73112339,6.784051565,6.240644567,25.24,212.5119705,156.0957643,23.7495599,6697.338858,-17.0
138564.486,193.7065421,121.3906542,6.769943925,74.0,109.9028037,222.2037383,6.277626168,19.86002696,14.15034218,30.2671028,1.215738318,69.45233645,6.781233645,6.230766355,25.9,216.1551402,159.2485981,23.7218063,5924.579439,-20.0
138206.1614,187.4177449,129.3844732,6.77116451,75.0,92.72828096,236.271719,6.229981516,19.85969266,14.1892223,30.07171904,1.206876155,71.99445471,6.783733826,6.183678373,26.7,208.1256932,166.0462107,23.69095629,6167.227357,-25.0
138776.7486,181.0718336,133.1814745,6.76194707,74.5879017,97.76181474,226.9017013,6.243270321,19.85928891,14.22625013,35.87561437,1.02831758,69.51984877,6.770302457,6.196729679,27.38,208.584121,178.4328922,23.66243892,6920.037807,-24.0
141147.7099,186.9942748,135.0343511,6.769465649,78.39694656,117.0057252,219.0553435,6.187232824,19.85886333,14.26726345,30.98950382,1.188549618,70.2519084,6.777843511,6.14009542,26.66,216.4141221,167.0610687,23.62986364,6316.374046,-25.2
138936.7958,186.7605634,136.9788732,6.769172535,78.45070423,123.2376761,204.3697183,6.163661972,19.85846972,14.3045554,30.79823944,1.207112676,70.47007042,6.779788732,6.11721831,26.42,207.7940141,166.8521127,23.60006255,6174.850352,-24.0
138498.6742,184.5246212,149.5719697,6.770340909,77.41098485,141.8465909,187.3996212,6.169166667,19.85798977,14.34678009,31.20738636,1.201969697,71.03219697,6.781477273,6.122045455,25.2,190.9280303,166.5662879,23.56689281,6138.901515,-22.0
136781.0056,171.2513966,163.83054,6.770353818,75.72253259,159.990689,170.538175,6.120465549,19.85761915,14.38330895,30.68659218,1.221973929,71.24394786,6.782458101,6.072290503,26.06,174.1098696,166.9925512,23.53725962,6089.888268,-20.0
137607.6046,169.2205323,173.5209125,6.765513308,75.19201521,164.0076046,170.3669202,6.111444867,19.85719368,14.42127237,31.69448669,1.176730038,71.68821293,6.775722433,6.063669202,26.44,169.7224335,166.4505703,23.50624673,6062.918251,-17.0
138354.8729,173.4724576,176.7944915,6.769936441,79.0,168.1292373,166.1631356,6.156334746,19.85675223,14.46238869,30.91038136,1.206144068,72.76271186,6.780699153,6.110127119,26.14,168.2838983,166.7563559,23.47530644,6206.694915,-15.0
136561.2319,172.9293478,175.2028986,6.768351449,75.0,167.3532609,162.9003623,6.125742754,19.8563995,14.50150021,34.37934783,1.069275362,72.20833333,6.775362319,6.078713768,26.82,161.8804348,165.4039855,23.44387327,6839.528986,-12.6
137222.4762,170.8647619,174.0209524,6.76607619,72.0,164.2,169.3485714,6.103428571,19.85598739,14.53611345,34.82857143,1.072571429,71.72190476,6.774114286,6.054761905,25.96,165.007619,166.8590476,23.41518908,6712.438095,-11.0
136163.6197,168.6946984,172.0694698,6.768756856,74.7952468,161.8683729,167.5466179,6.061151737,19.85561165,14.57541811,31.44387569,1.189835466,71.02193784,6.781352834,6.012102377,25.3,165.1243144,167.8683729,23.38358052,5987.86106,-7.0
136217.4912,170.9187279,163.0512367,6.766077739,72.25088339,164.1678445,170.2084806,6.109434629,19.85515752,14.61908123,31.09151943,1.174381625,69.46289753,6.776519435,6.060229682,26.52,170.8586572,161.4699647,23.34991044,6178.860424,-2.8
136974.2857,174.7375,153.3839286,6.766946429,74.0,168.1857143,174.0857143,6.128785714,19.85470464,14.65761603,33.47839286,1.085857143,69.89642857,6.774892857,6.079517857,26.34,177.25,155.9571429,23.31841772,6375.455357,0.0
137820.6747,170.9705882,140.9861592,6.765986159,73.0,160.567474,185.9256055,6.137404844,19.85429296,14.69734924,33.5816609,1.076055363,70.82871972,6.772923875,6.088875433,26.76,187.4567474,164.4307958,23.28827754,6798.044983,1.2
140445.1673,190.4312268,131.4330855,6.76767658,82.0,140.6115242,204.5371747,6.109535316,19.85388601,14.73709422,31.03438662,1.194944238,74.89219331,6.779163569,6.059591078,27.0,203.8475836,161.7379182,23.25627577,6153.931227,-1.0
139701.7986,190.6618705,139.4298561,6.768615108,82.0,127.2248201,205.5701439,6.107661871,19.85344061,14.77716494,30.81348921,1.195935252,75.01079137,6.781223022,6.058309353,26.2,201.7248201,165.9280576,23.22464535,6185.584532,-2.0
138189.8917,190.5361011,139.5361011,6.76433213,81.0,117.9458484,208.1046931,6.104945848,19.85301601,14.81414184,30.7465704,1.192454874,74.96389892,6.775812274,6.057978339,26.58,205.6859206,159.732852,23.19346973,6191.777978,-2.0
138433.7079,190.5149813,142.8146067,6.768895131,81.99812734,116.9700375,206.9307116,6.119831461,19.85269137,14.85650281,30.89138577,1.192883895,75.41011236,6.780468165,6.072247191,26.3,206.7996255,159.9363296,23.1609725,6221.797753,-3.0
138276.4818,189.2695985,149.8107075,6.766118547,82.0,116.7151052,197.332696,6.128986616,19.85213693,14.89768233,30.9543021,1.201759082,77.09369025,6.777017208,6.080210325,26.4,200.0707457,172.0879541,23.12773761,6039.464627,-6.0
138116.499,188.1026157,160.2354125,6.768390342,81.0,116.7867203,190.0181087,6.145030181,19.85175644,14.93819459,30.81589537,1.208410463,76.60764588,6.779839034,6.095513078,25.2,193.2132797,177.5372233,23.09583777,5934.849095,-7.8
139244.3869,184.6027634,174.7633851,6.762849741,75.0,122.2504318,184.9136442,6.114283247,19.8512897,14.97941803,32.56355786,1.066597582,70.08462867,6.768134715,6.06029361,26.4,188.2780656,179.4680484,23.06374973,6973.51468,-2.0
138866.6372,180.8867257,178.1681416,6.767362832,75.0,131.6690265,180.5486726,6.135221239,19.85091258,15.01820899,29.58707965,1.174159292,69.17876106,6.778513274,6.085752212,25.7,183.5433628,174.8053097,23.03271427,6079.929204,-6.0
138628.5965,179.877193,179.6666667,6.768438596,74.0,131.5052632,179.4491228,6.094192982,19.85049695,15.05879021,29.92526316,1.187929825,69.09122807,6.780263158,6.046210526,26.2,182.4912281,174.6245614,23.00004275,6330.035088,-9.0
137148.5062,176.6449912,178.7539543,6.772618629,74.0,131.3550088,176.2144112,6.006994728,19.85006956,15.09775281,32.85659051,1.086994728,73.72231986,6.781968366,5.95857645,26.5,179.2355009,175.71529,22.96880685,6442.952548,-9.0
136397.417,178.4243542,165.5571956,6.721420664,75.0,133.2269373,177.9723247,6.032121771,19.84960351,15.13856622,33.01236162,1.078413284,73.95940959,6.731697417,5.982121771,26.0,180.9815498,173.1531365,22.93549078,6297.638376,-11.8
136386.5125,187.0924855,141.8342967,6.723641618,75.0,138.5240848,186.7976879,6.024643545,19.8492273,15.18186306,29.95086705,1.183236994,72.26974952,6.736242775,5.972697495,23.5,189.9672447,160.5606936,22.90176003,6208.188825,-16.0
