volume_weight,frictional_angle,cohesion,DJ_1,DJ_2,DJ_4,DJ_3,ZZJL,ZXZ_YL_1,ZXZ_YL_2,KWC_YL_1,KWC_YL_2,NJB_SZ_11,NJB_SZ_21,YG_A_2,YG_B_2,YG_C_2,YG_D_2,YG_E_2,YG_F_2,DX_DW_2
1.862011121,11.88011121,25.71327155,62227.80063,17.22605021,11.33088321,1.382833377,26.95788753,2.784235949,2.833928424,2.042350985,2.006127437,59.60608128,76.51853556,38.3630731,49.06192908,132.4328103,296.0443048,99.82864404,33.58190723,-40.8131676
1.861731481,11.8264537,25.57842593,61657.57845,14.12102554,10.51419068,1.349459734,25.63005207,2.780878536,2.831394859,2.03407206,1.992956585,54.61546828,71.49408721,36.64703698,44.51398964,117.5128953,317.9668624,93.01667461,35.50871391,-44.638762
1.861584801,11.77992586,25.44085264,62829.17805,15.16947641,9.941961933,1.347572332,27.043516,2.780517834,2.830949672,2.026137074,1.981991201,51.43798706,71.79041244,61.99678698,58.42129882,105.2944414,307.7749983,91.5026381,45.72888626,-46.859255
1.861380908,11.73201112,25.31056534,62476.46853,15.21168837,11.41165628,1.347955253,26.5485116,2.778728968,2.828554148,2.043230459,2.056368612,52.51724846,73.12653263,39.4409753,46.53940641,113.9968224,298.7796449,117.1749326,57.7080349,-49.48211133
1.861177016,11.68409639,25.18027804,62181.72043,13.82231853,11.18168156,1.357206921,26.0710998,2.780134111,2.830505795,2.070114354,2.148546697,56.07536758,74.74901834,48.17250295,40.58757546,100.9157487,309.3014856,114.8503407,67.23892387,-53.07750793
1.859166667,11.53416667,25.06833333,64512.66139,15.959392,12.0543148,1.380724012,24.43711053,2.777526375,2.828051392,2.08557186,2.211122893,57.69324237,74.48552555,43.03720189,43.8738301,111.5051627,322.5071903,116.1921744,53.35035346,-53.31123693
1.861686747,11.99574606,24.73477294,64509.6181,14.54477691,13.51926326,1.387291311,23.7954798,2.7752443,2.825707916,2.086992526,2.249539462,60.51202125,76.19194444,42.60567712,43.02550683,101.0029563,338.3175104,111.7095584,56.9168495,-53.83089293
1.865468026,12.70063948,24.21295644,65169.20372,14.4843739,12.53639151,1.385871338,21.65006233,2.773009728,2.823702141,2.11003423,2.284816117,55.69515006,71.97761705,54.69680478,44.2273738,84.88355419,325.373828,135.7728552,62.11549024,-53.75934087
1.869166667,13.39833333,23.68833333,62771.41275,14.68177466,12.29944168,1.386055711,22.11691693,2.85817214,2.909217155,2.312669314,2.408766001,53.78659277,72.99611036,81.31210283,49.40590762,88.90361757,278.3058815,127.2318853,81.26399325,-49.2927116
1.872140871,14.18088971,22.88283596,61171.66154,11.35550486,9.55761582,1.371647837,28.9953892,2.858287198,2.909605164,2.167497614,2.273029952,59.37435891,75.09345579,105.448422,73.68411612,85.97182028,238.2538802,110.4728158,82.65291601,-46.18870467
1.87592215,14.88578313,22.36101946,61660.3806,13.31866104,11.88905968,1.377166119,25.92564787,2.858104594,2.909610907,2.17764233,2.39379716,60.05362473,75.5795495,113.2373189,83.27269199,106.4826154,213.8093889,103.1032826,85.11848835,-43.430338
1.879684601,15.57916512,21.85565863,59472.8875,13.52796309,12.27222721,1.374321464,27.078707,2.860084146,2.91127128,2.236530883,2.444438901,62.05996431,76.10130743,164.7201608,89.24567516,97.18579505,166.1785031,91.33420299,86.17365539,-35.86231287
1.880926784,15.81873031,21.67037998,62435.27126,11.99011138,11.33373843,1.381396435,31.550184,2.862676961,2.913679535,2.164563329,2.381730125,62.7242413,73.98653462,182.6909214,96.15102356,100.662756,165.6795829,95.34987642,93.37930313,-36.20038047
